user_id,recs
1414,"[54117, 51488, 54112, 70711, 50505, 53530, 74703, 52143, 68825, 70015, 47522, 39801, 28888, 52717, 40741, 39872, 41492, 28936, 39964, 55101, 56862, 54914, 52314, 56974, 54002, 45994, 49722, 53110, 28960, 40494, 28951, 58801, 57839, 49035, 58821, 49803, 55407, 70383, 51247, 70751, 52826, 55345, 52199, 39890, 52615, 73853, 49840, 41407, 57021, 51381]"
1415,"[53635, 20321, 66524, 51583, 51414, 38789, 38085, 58341, 53386, 55908, 49107, 58380, 70237, 51599, 49398, 51709, 29272, 51248, 33647, 54941, 52132, 47380, 38995, 76388, 51621, 52764, 38997, 47884, 38661, 51582, 28324, 53668, 59281, 29315, 69817, 69839, 39788, 50607, 40950, 60162, 76948, 75606, 52617, 40166, 51921, 70376, 35056, 41299, 52987, 49401]"
1416,"[35552, 35536, 46727, 33359, 30698, 33379, 33366, 35675, 33392, 35599, 35529, 45352, 65433, 35595, 35762, 30706, 36056, 11349, 33307, 63936, 44301, 33493, 57756, 35480, 33567, 33312, 33368, 35645, 33358, 63452, 30675, 35732, 30879, 46652, 35490, 35539, 33459, 44226, 35757, 63938, 35802, 35438, 35443, 35571, 34781, 30699, 33432, 33435, 45324, 33516]"
1417,"[4285, 10973, 3893, 16198, 15933, 22298, 25529, 21101, 3694, 3598, 3346, 18535, 2107, 17436, 76024, 16201, 22413, 16191, 10991, 17382, 4253, 32176, 48501, 44452, 17316, 49079, 34282, 44842, 16104, 17444, 44782, 4251, 48751, 50546, 16190, 6144, 34514, 12892, 25448, 5168, 17389, 3551, 34434, 50315, 44788, 42343, 50506, 3662, 22487, 15858]"
1418,"[33539, 30748, 11435, 46800, 11394, 44301, 63961, 35424, 46150, 35607, 21078, 30742, 36080, 11350, 30766, 35539, 65813, 54409, 35643, 35552, 35595, 33341, 25602, 35482, 67995, 63452, 837, 35486, 35391, 76132, 11351, 44249, 35563, 15658, 35431, 48242, 10997, 30746, 46197, 46245, 63938, 29121, 47022, 33358, 33366, 35401, 35585, 33491, 30858, 35494]"
1419,"[17436, 67831, 34401, 43314, 56162, 50866, 17376, 64817, 17320, 5316, 69025, 49063, 17483, 16258, 17514, 36342, 46093, 70823, 43365, 5277, 40064, 74912, 69035, 61563, 41831, 56794, 67884, 4699, 4754, 5332, 4510, 17328, 48806, 21062, 48674, 49791, 46130, 46204, 34341, 67434, 43355, 17516, 53262, 42505, 51035, 34363, 46166, 56808, 15863, 17460]"
1420,"[69025, 16669, 36342, 69024, 60030, 57168, 51944, 55291, 50622, 56794, 54563, 46104, 40471, 69035, 31326, 55934, 40468, 24073, 40367, 70366, 36197, 55998, 77119, 69039, 17483, 52659, 52680, 56853, 52022, 56410, 39512, 43399, 51630, 70427, 53164, 77143, 76967, 39825, 40253, 71599, 71596, 40183, 5043, 70588, 71419, 46320, 74747, 39508, 71190, 40596]"
1421,"[43307, 43135, 72452, 70031, 59009, 67839, 77117, 62024, 61611, 39483, 72335, 66726, 43333, 74045, 72948, 62060, 57983, 43231, 46049, 43373, 43332, 67698, 71599, 72586, 59033, 73315, 72778, 62055, 9556, 66711, 59581, 56464, 73424, 43255, 43256, 73441, 72135, 59077, 73130, 42860, 71715, 43325, 58967, 72620, 61608, 72616, 71959, 59303, 43329, 43599]"
1422,"[52655, 69024, 50042, 39489, 36195, 51261, 51305, 9551, 16736, 36210, 29051, 51630, 38923, 57168, 37554, 70927, 73153, 40367, 14859, 60987, 33317, 41374, 9527, 69022, 16669, 53668, 34569, 16577, 54866, 70229, 50937, 56853, 69776, 39512, 70654, 54599, 37552, 34244, 51035, 37200, 47879, 70222, 69025, 17042, 29197, 57315, 49663, 35711, 45352, 52659]"
1423,"[38755, 40952, 39435, 77261, 49725, 30748, 53555, 54524, 26794, 30751, 22679, 69724, 56256, 28870, 49184, 51286, 70453, 30507, 53462, 56609, 52733, 35366, 49659, 56474, 38884, 45399, 51343, 11394, 59675, 50997, 70176, 11329, 49675, 39751, 49878, 60610, 39748, 35443, 32661, 75173, 35780, 44265, 35711, 51747, 50781, 70193, 39764, 67409, 24775, 35610]"
1424,"[43314, 56794, 57983, 67839, 43355, 59166, 71349, 62024, 61187, 72135, 74045, 61582, 43161, 43367, 41043, 62055, 77036, 77143, 43599, 75426, 72791, 77117, 49004, 66726, 43135, 43279, 74636, 67874, 73557, 67806, 43255, 40908, 73062, 43284, 71341, 74992, 43333, 60788, 17484, 60898, 42717, 67750, 66711, 70905, 75448, 70781, 57849, 42861, 67792, 67784]"
1425,"[65252, 48564, 4358, 44764, 55369, 28078, 48976, 53832, 42717, 25604, 23944, 16204, 22044, 54468, 4499, 44673, 48886, 25666, 47180, 66626, 65970, 5001, 42716, 16096, 66556, 7400, 75814, 66261, 22615, 65302, 65709, 69532, 4548, 53236, 22673, 25273, 78008, 22704, 34354, 67844, 63865, 55189, 24003, 24897, 34521, 21910, 55423, 41884, 66545, 48501]"
1426,"[43355, 43325, 61190, 43314, 43050, 65764, 43202, 70239, 32612, 43135, 53245, 49063, 46291, 67415, 45168, 68004, 46198, 43365, 65728, 31272, 71280, 64076, 42952, 46316, 43060, 32546, 56464, 43279, 46069, 53292, 21062, 43286, 44819, 41117, 67387, 70011, 48883, 36342, 39483, 43231, 53215, 54031, 50781, 42907, 16013, 46270, 48921, 67750, 64080, 46139]"
1427,"[48806, 43074, 67439, 21062, 5316, 43355, 61190, 43202, 77248, 67434, 67831, 34703, 22688, 43333, 48990, 43314, 21113, 67844, 48820, 72522, 70011, 41241, 49791, 50971, 71073, 43050, 67884, 56003, 49054, 48932, 48826, 49021, 32546, 70016, 48921, 5277, 34497, 15863, 43365, 70335, 71280, 71274, 76876, 71593, 53825, 48863, 56808, 55182, 43323, 43060]"
1428,"[69024, 45352, 71419, 11394, 33493, 76967, 39489, 56256, 31326, 57756, 35670, 33526, 30227, 52733, 35482, 40367, 52655, 9551, 35470, 57168, 39483, 44863, 35415, 4762, 71749, 33356, 36197, 34783, 40471, 70031, 52659, 29197, 73153, 70829, 35443, 77119, 35536, 30879, 75003, 56794, 50937, 58696, 51245, 38809, 29178, 40596, 39595, 46727, 41351, 71076]"
1429,"[38367, 34870, 44011, 34918, 43895, 63578, 34839, 62342, 34849, 44023, 34847, 43997, 44010, 43905, 43954, 44085, 43940, 34916, 43981, 37991, 68248, 43971, 34923, 43984, 34969, 64461, 43928, 34937, 34895, 34991, 43974, 34873, 34888, 34834, 28732, 62655, 34864, 43990, 34871, 44067, 62351, 44100, 44091, 43921, 34832, 34838, 63071, 34881, 43977, 68707]"
1430,"[16511, 53530, 16412, 44641, 660, 47533, 7473, 50347, 50287, 3736, 46462, 13650, 3821, 7159, 71251, 44969, 684, 16423, 67204, 39910, 16490, 55150, 63333, 66270, 4549, 50332, 52750, 27175, 59092, 67250, 16417, 40525, 7800, 50501, 52124, 45004, 52415, 4298, 64391, 53167, 65783, 54865, 53334, 4454, 66313, 67195, 40618, 34640, 20097, 64975]"
1431,"[46086, 45457, 16201, 44782, 30820, 22298, 48765, 18535, 65406, 53176, 63942, 3378, 44837, 46079, 53302, 30232, 32138, 16669, 48482, 48061, 64173, 44282, 46170, 28685, 39352, 4987, 50506, 12892, 24757, 35607, 48501, 44712, 25529, 2595, 16767, 17338, 44588, 26315, 17277, 44683, 34569, 44567, 49418, 44880, 44768, 34485, 37185, 48609, 65716, 65414]"
1432,"[70588, 61033, 60073, 41024, 55402, 60684, 56045, 59922, 58136, 61030, 71190, 71010, 58577, 54923, 59166, 49788, 43232, 71620, 57662, 61436, 60680, 58370, 75408, 60806, 72305, 57977, 68825, 40253, 76617, 60585, 74255, 45986, 58133, 15233, 40240, 60667, 52144, 58495, 61035, 66481, 58809, 60671, 74276, 51592, 69160, 66709, 60693, 57995, 22741, 74181]"
1433,"[45994, 52751, 54914, 54002, 49788, 22637, 24458, 53832, 55402, 42654, 68825, 40420, 57218, 22202, 44624, 25068, 51247, 51791, 8405, 39736, 51488, 52456, 55189, 22644, 39518, 56045, 39850, 54641, 71010, 48365, 25100, 56862, 53530, 4651, 51128, 55423, 22615, 41896, 66942, 4448, 66935, 22619, 22392, 48886, 52474, 54778, 28960, 53847, 39859, 50403]"
1434,"[22276, 22660, 54522, 65764, 22878, 22191, 22568, 22557, 22681, 32650, 31218, 22742, 21807, 22748, 22482, 12570, 22661, 54413, 22716, 67393, 25028, 22562, 65692, 65750, 65511, 64038, 25572, 54031, 22107, 32643, 22038, 22076, 22506, 25368, 42805, 54375, 22516, 25016, 54352, 25620, 24882, 20569, 22735, 64964, 25386, 22027, 54384, 22363, 22529, 31254]"
1435,"[40764, 48365, 50403, 41492, 54002, 56862, 55423, 58208, 67647, 40962, 67683, 58201, 50401, 54957, 50279, 55282, 57297, 58174, 54117, 51488, 70858, 54902, 60131, 53072, 52646, 53110, 67666, 67690, 71956, 70047, 39850, 55067, 67658, 55013, 49552, 71791, 39859, 52056, 39853, 59987, 54717, 50300, 53530, 57218, 57656, 53683, 60580, 53847, 54778, 67467]"
1436,"[43247, 43083, 53233, 44869, 43135, 53274, 45990, 25529, 43273, 16669, 46270, 18717, 42477, 46145, 59275, 71017, 71607, 61292, 48264, 15774, 48803, 48751, 53415, 37196, 46165, 53164, 57168, 53176, 4878, 46339, 43086, 44821, 16657, 53210, 46309, 12732, 4972, 39702, 71599, 50506, 15858, 59652, 56618, 24757, 71400, 64025, 49000, 44842, 46329, 43201]"
1437,"[38044, 21429, 35401, 58696, 35670, 12953, 33317, 70031, 37334, 35607, 24073, 71772, 65764, 39285, 52121, 62008, 71815, 33444, 31439, 39489, 35422, 35764, 37381, 17201, 40639, 44863, 35732, 4762, 22660, 35482, 70668, 35368, 63938, 36056, 61456, 35387, 72071, 33115, 31459, 51081, 64088, 38725, 37213, 55934, 65414, 16669, 46649, 35763, 71341, 35498]"
1438,"[44624, 51488, 55189, 45994, 24458, 51247, 57656, 39850, 41492, 22644, 53683, 60255, 52826, 56862, 22438, 16257, 32546, 22637, 51791, 70383, 40413, 51128, 66433, 39795, 55228, 54914, 48085, 51689, 71145, 76009, 25534, 39818, 4358, 25068, 53072, 47522, 70588, 50157, 40420, 54002, 4651, 29086, 22741, 53954, 42717, 55423, 40764, 48419, 56332, 22615]"
1439,"[49788, 49035, 38710, 52456, 51791, 45994, 44624, 4651, 64294, 60684, 64481, 15233, 38704, 40741, 55189, 29104, 68552, 70711, 52751, 64336, 48651, 16184, 66481, 49552, 39518, 53678, 22619, 75643, 39736, 39206, 57302, 50040, 38933, 63865, 58133, 48958, 22741, 48416, 30487, 69908, 55730, 54979, 47103, 13317, 39952, 51128, 51247, 55407, 45986, 55195]"
1440,"[22637, 50403, 39801, 56862, 48365, 42654, 39850, 22619, 48641, 57656, 41492, 48651, 51488, 70383, 49552, 49035, 39859, 53421, 53847, 53530, 52826, 45994, 59092, 47522, 22644, 22773, 47581, 58656, 39853, 49059, 66139, 47103, 54914, 25104, 58797, 55172, 5230, 55869, 30487, 30234, 51104, 4358, 41896, 43222, 55189, 57828, 51638, 55190, 54957, 51689]"
1441,"[48365, 55423, 71956, 55869, 41492, 58201, 54002, 40764, 60642, 71958, 55806, 56862, 67647, 56993, 71791, 72330, 53694, 59254, 55172, 50340, 67658, 52826, 59641, 69836, 71137, 60551, 25417, 40962, 57914, 77207, 70047, 70858, 59987, 53478, 41582, 60894, 71552, 54990, 57514, 72887, 30184, 61059, 39853, 48714, 61424, 54957, 59357, 39859, 53847, 73365]"
1442,"[48365, 50403, 41492, 40764, 53072, 55806, 56862, 53421, 67647, 58174, 53847, 61801, 57297, 53110, 50401, 54902, 55423, 45994, 70047, 39859, 77311, 51689, 70858, 55869, 22619, 57222, 71339, 49552, 59724, 55282, 52056, 70383, 41896, 58165, 67690, 58573, 58201, 54605, 74284, 57882, 54914, 53478, 39960, 58734, 57514, 52615, 57291, 53869, 60131, 61524]"
1443,"[53530, 50332, 4549, 57250, 50347, 67865, 52332, 49028, 48920, 3736, 22448, 4727, 50279, 32163, 50287, 44969, 66292, 42654, 55423, 42622, 4545, 34640, 13650, 40764, 59092, 16423, 47581, 25344, 34309, 7214, 39910, 61897, 660, 50501, 48943, 28078, 5261, 66160, 17523, 50340, 41492, 56862, 58201, 38617, 16412, 69922, 70383, 16117, 42667, 15876]"
1444,"[32546, 70883, 3903, 69361, 49191, 15233, 71010, 66481, 69760, 54884, 32552, 22436, 76890, 47502, 71533, 41117, 22125, 75352, 22345, 76708, 41915, 55402, 55291, 41935, 39197, 53877, 46069, 68988, 70727, 58370, 54947, 68977, 70170, 39375, 76396, 5339, 53922, 16205, 57302, 44686, 60201, 58082, 71620, 22386, 70005, 43220, 59723, 39890, 74782, 64017]"
1445,"[46727, 30701, 45158, 35536, 35599, 63452, 44327, 11394, 35529, 35670, 11435, 49062, 67995, 33481, 35449, 65433, 44249, 30748, 46652, 33312, 35723, 45366, 57756, 30820, 33403, 35440, 33307, 33368, 33417, 30699, 35397, 34789, 67929, 33428, 46789, 46974, 47022, 37375, 35571, 30805, 54260, 33358, 34779, 45399, 44225, 33435, 45402, 35779, 65813, 63965]"
1446,"[22619, 49552, 39801, 48365, 41492, 52826, 50403, 54002, 49722, 51488, 54597, 70383, 47103, 54914, 53110, 57218, 39859, 50401, 49788, 39853, 39825, 55423, 55013, 70471, 55431, 54902, 70047, 64294, 54117, 52314, 51638, 39631, 70588, 55067, 57250, 29127, 39878, 53844, 39795, 56849, 73329, 70128, 53442, 42654, 50597, 49025, 63865, 59724, 53806, 55172]"
1447,"[30987, 35762, 31090, 45158, 35490, 44316, 44226, 33583, 33481, 63938, 33312, 33301, 63977, 34779, 45333, 65414, 35536, 65433, 50274, 35779, 33567, 33366, 63936, 35480, 67995, 35740, 44324, 34781, 35438, 33379, 35604, 33509, 11349, 10645, 35449, 11695, 10303, 35690, 30858, 33501, 33403, 35645, 30699, 10648, 35492, 35482, 43735, 54260, 33491, 45391]"
1448,"[38316, 45534, 65730, 40522, 25707, 64006, 38442, 31781, 38237, 32470, 47937, 37596, 45664, 37960, 62376, 38655, 48066, 40275, 24639, 26462, 23850, 24349, 11244, 63014, 7774, 55623, 17418, 18885, 26473, 18388, 63401, 62709, 18187, 62570, 31392, 1830, 24619, 77831, 48807, 33123, 24141, 30297, 59597, 32387, 15333, 6834, 35659, 38593, 45659, 26468]"
1449,"[35552, 33355, 35595, 11695, 30879, 30698, 33359, 44327, 45404, 63936, 33366, 11394, 44301, 35585, 35557, 46652, 33379, 33356, 33493, 63938, 33435, 35449, 36056, 33403, 65433, 35529, 35482, 30699, 11470, 76712, 45352, 35622, 35438, 35599, 35762, 63452, 35645, 35530, 33368, 30827, 35431, 34789, 35440, 35443, 33401, 45324, 33564, 35571, 37357, 39625]"
1450,"[30987, 33389, 46727, 44316, 63452, 45158, 35762, 35490, 33379, 35732, 35529, 35599, 35552, 33355, 35595, 33583, 46974, 36056, 63938, 30701, 35675, 44324, 35643, 33359, 35539, 34781, 44336, 30706, 35397, 10721, 34779, 44249, 35374, 44226, 65433, 33392, 44301, 33501, 35536, 33366, 63977, 35756, 46652, 30675, 33459, 35438, 35645, 35563, 35480, 65414]"
1451,"[54468, 32546, 53164, 16201, 53131, 15858, 42234, 46316, 46270, 50546, 32552, 48223, 43279, 15233, 49191, 48896, 44764, 44799, 43213, 22298, 48264, 46259, 65980, 44844, 55634, 53274, 44776, 4251, 53415, 3903, 53215, 43135, 25529, 76232, 46328, 5316, 42421, 42957, 21627, 76819, 5040, 53245, 44788, 53311, 41915, 53176, 46130, 42271, 38883, 25534]"
1452,"[45457, 34514, 17320, 17436, 34262, 34341, 17376, 17339, 34399, 4754, 17208, 17532, 9551, 17483, 34438, 17526, 17389, 15714, 34385, 49764, 48501, 34368, 34267, 34429, 50866, 15930, 17328, 49769, 32620, 45975, 34428, 24834, 34250, 39512, 17424, 51070, 34244, 17514, 34372, 17299, 17413, 44722, 17575, 17444, 16392, 17400, 17391, 17547, 17343, 34398]"
1453,"[5814, 14177, 13381, 5985, 75903, 10882, 28800, 63758, 597, 6277, 3955, 73132, 74371, 13822, 532, 1548, 19121, 13327, 76442, 23069, 9219, 6283, 375, 14005, 10863, 19564, 16041, 27185, 75568, 7637, 42681, 73898, 5109, 43, 30877, 10952, 37015, 6994, 77133, 74721, 1470, 4120, 644, 19006, 776, 63655, 8869, 3421, 7184, 320]"
1454,"[53530, 50505, 50322, 3736, 51724, 52143, 40525, 50332, 49716, 50287, 50279, 38653, 59925, 50479, 66160, 32163, 44969, 52124, 50347, 51488, 16117, 28951, 53828, 50227, 47805, 56974, 3821, 50091, 48917, 4418, 54002, 49829, 67301, 61907, 40846, 69424, 38965, 56862, 7400, 68286, 66466, 40764, 40847, 55234, 53829, 52199, 40148, 51197, 55067, 30608]"
1455,"[53530, 16447, 50287, 4733, 54002, 57250, 56862, 50347, 50479, 66467, 39801, 53694, 54830, 70383, 34640, 4545, 55914, 50389, 50322, 53828, 55630, 58201, 22644, 3821, 47747, 53421, 52615, 16117, 59925, 55423, 41492, 53829, 48336, 55869, 49552, 51996, 49955, 52124, 54903, 4727, 5261, 45994, 57010, 51488, 50340, 15918, 22548, 40525, 49783, 55717]"
1456,"[35349, 20526, 8380, 3180, 74810, 25985, 14380, 37622, 18187, 38427, 31329, 38509, 6994, 31913, 74721, 10339, 18206, 10646, 26721, 1060, 19825, 28173, 5995, 9335, 2031, 989, 6453, 13588, 29984, 57527, 50077, 7004, 1522, 11019, 957, 1707, 36506, 18171, 73080, 5646, 6963, 642, 76816, 5604, 35014, 13413, 30056, 37314, 9890, 9295]"
1457,"[30987, 44316, 45158, 33501, 63936, 63452, 33366, 44249, 30748, 11394, 36056, 45340, 35762, 33481, 35563, 44301, 35539, 46652, 47022, 33350, 67995, 34779, 63977, 35557, 11435, 46789, 35643, 35599, 67929, 33509, 37375, 63961, 65433, 35438, 11399, 30699, 35635, 35633, 45399, 33312, 30759, 35449, 35578, 30805, 10721, 33435, 35397, 34781, 35638, 35584]"
1458,"[74912, 67735, 21062, 5316, 43314, 34401, 17376, 73790, 43325, 48617, 34703, 48881, 56162, 17413, 17431, 45457, 48657, 17626, 43355, 17503, 46232, 6112, 67831, 36390, 28083, 17320, 53245, 53402, 4860, 55523, 17534, 48986, 34267, 49019, 42717, 53190, 48820, 20929, 48783, 53236, 48806, 5240, 67704, 74992, 17564, 49982, 16647, 46198, 71248, 72574]"
1459,"[55194, 49191, 70711, 51488, 44624, 69760, 25534, 71533, 55402, 53877, 32546, 16257, 39890, 53590, 53832, 55691, 41117, 16275, 68901, 56974, 66433, 53922, 76009, 50040, 28960, 71010, 22438, 54923, 32649, 70732, 22029, 50204, 56007, 24694, 22125, 45994, 74263, 71566, 43220, 22644, 55423, 22651, 48085, 16205, 56045, 22056, 52586, 47522, 49394, 13266]"
1460,"[46789, 63452, 11244, 30987, 37622, 31436, 34781, 11432, 46800, 46914, 44316, 11279, 46727, 35762, 44281, 47016, 38305, 74513, 10527, 35177, 6586, 35690, 32531, 63447, 43814, 11222, 33481, 44336, 33583, 30823, 35021, 50274, 35490, 43847, 55722, 63977, 35756, 63545, 37328, 35529, 35480, 75804, 10648, 35645, 46974, 45293, 62899, 35740, 68029, 63442]"
1461,"[36056, 35366, 21078, 64969, 11435, 39202, 63453, 46800, 51081, 65414, 46733, 35397, 77051, 26485, 30701, 46727, 44249, 35690, 64326, 51311, 43868, 75804, 63938, 30858, 35746, 10390, 47918, 19688, 65398, 63936, 64986, 10648, 44281, 48239, 52121, 45399, 11465, 38188, 63447, 44251, 65269, 39527, 42493, 38899, 49737, 44316, 46737, 46786, 11385, 46644]"
1462,"[30987, 63452, 44249, 35599, 44316, 35746, 35762, 33501, 45158, 63977, 44324, 11279, 35675, 33359, 36056, 35732, 34781, 35492, 35645, 35595, 44226, 35397, 35424, 33366, 45340, 33392, 35539, 43736, 45399, 37375, 43735, 35572, 35529, 37709, 35723, 30706, 33474, 35563, 30748, 35438, 10721, 63938, 33508, 30767, 67929, 45231, 35733, 33491, 67959, 33240]"
1463,"[44316, 33389, 30987, 30701, 46727, 45158, 35595, 35599, 63938, 35762, 33355, 63452, 33359, 35539, 35643, 35529, 63936, 35536, 30675, 35732, 35675, 11695, 33491, 33366, 35563, 44327, 35557, 33501, 33583, 35482, 33509, 35585, 33481, 30698, 34781, 65433, 33312, 35438, 45340, 46974, 33508, 33533, 35480, 49062, 35578, 35645, 34779, 33403, 35443, 67929]"
1464,"[6980, 37026, 7789, 7004, 14380, 10849, 35285, 19348, 29362, 30663, 9792, 14177, 7747, 7068, 10213, 17906, 26336, 25914, 10801, 60373, 45163, 11050, 19395, 12933, 19922, 7237, 2292, 7641, 7031, 31686, 19373, 11201, 74610, 7032, 31443, 18097, 2205, 46570, 7036, 31787, 62556, 572, 29568, 19811, 6324, 8047, 26829, 5604, 48076, 29584]"
1465,"[32533, 15233, 36197, 17074, 42234, 69025, 51802, 15598, 23944, 52968, 16201, 32546, 49060, 53302, 37554, 39646, 55391, 46187, 16098, 50042, 32552, 58068, 46067, 15464, 3778, 69035, 22436, 44717, 4660, 17308, 17207, 22209, 47170, 32528, 48501, 26222, 45988, 44624, 25286, 12226, 34307, 34391, 19133, 22591, 18634, 39338, 33253, 49779, 21627, 49771]"
1466,"[72135, 62055, 72452, 61582, 70924, 58732, 43599, 72185, 74636, 70905, 61395, 73008, 60666, 70679, 61702, 72616, 75128, 75691, 72532, 61449, 16261, 73557, 54597, 74730, 76245, 75801, 75448, 58743, 61448, 72791, 67556, 61654, 67841, 40195, 60018, 58738, 72421, 72165, 60900, 60482, 59911, 74267, 71908, 70225, 72727, 61823, 74327, 60419, 69563, 59007]"
1467,"[51630, 17028, 45457, 69024, 17208, 39970, 71100, 36197, 39512, 64813, 17051, 16980, 4489, 50959, 17042, 39508, 17010, 41351, 24446, 39789, 67831, 34262, 69649, 51305, 52659, 17141, 55645, 55097, 49833, 73153, 38672, 17516, 24834, 40253, 56776, 53580, 51070, 17109, 69097, 51345, 51176, 16990, 17308, 52063, 16996, 69022, 40367, 52657, 52733, 76785]"
1468,"[49298, 49324, 49276, 40794, 49321, 70611, 77924, 70668, 70546, 59368, 64612, 64633, 39011, 59369, 49278, 59396, 49303, 64610, 66899, 51549, 30363, 56700, 70572, 40249, 49273, 60651, 58565, 66189, 39701, 59363, 50091, 56080, 71469, 49313, 51380, 41101, 77863, 70598, 58525, 64609, 39750, 70541, 49305, 66197, 39286, 52941, 66193, 16417, 49287, 70678]"
1469,"[33317, 45352, 35670, 35422, 33284, 11358, 35443, 70622, 33389, 36056, 37381, 33288, 45158, 33283, 30820, 35482, 35643, 35470, 50042, 33583, 46674, 34785, 33356, 16669, 33312, 38907, 46787, 35552, 33364, 35557, 33253, 33430, 35406, 35766, 35378, 35615, 35711, 33551, 33269, 30698, 33308, 35748, 33307, 65441, 35599, 16769, 54299, 33202, 35604, 35591]"
1470,"[30987, 45158, 33481, 33355, 35675, 63452, 33583, 33359, 33501, 46974, 36056, 33491, 33366, 11695, 65433, 63936, 46652, 63977, 30701, 34781, 63938, 45340, 33417, 30698, 35723, 44226, 37375, 33584, 10645, 44301, 33403, 54260, 33508, 50274, 35374, 35397, 11279, 35480, 30759, 30820, 49062, 37357, 33474, 44336, 33533, 67929, 37349, 44281, 30699, 33509]"
1471,"[33389, 45366, 33359, 49062, 35486, 35595, 30748, 45158, 30675, 44327, 11695, 33491, 33593, 30987, 33501, 33564, 30688, 36056, 16851, 33379, 33533, 30697, 46652, 35615, 26511, 35563, 44301, 33435, 30742, 35594, 33539, 35539, 11351, 35578, 11349, 35482, 63452, 33403, 35746, 35599, 35536, 35557, 33392, 44279, 45352, 45340, 63938, 36080, 30706, 30796]"
1472,"[67398, 54413, 15859, 31272, 20979, 64109, 54320, 67980, 32636, 21062, 66877, 54379, 47802, 54403, 52524, 54328, 30701, 77288, 68914, 65801, 67972, 25397, 56679, 25590, 64038, 68006, 15904, 65740, 56016, 5091, 56522, 25524, 8976, 54378, 40675, 40733, 32698, 31218, 67964, 76814, 728, 35124, 19606, 55544, 69666, 54490, 25458, 67963, 32650, 22557]"
1473,"[66968, 30835, 46789, 46904, 43835, 55722, 46909, 46899, 46737, 42914, 46794, 37619, 10477, 35338, 36301, 11549, 75804, 28196, 43825, 43814, 30740, 46806, 37616, 63452, 46745, 46719, 63556, 46746, 32946, 9437, 27666, 46914, 11340, 11435, 11144, 44316, 11430, 46727, 73092, 63447, 11521, 35806, 46732, 63540, 32830, 46742, 30814, 48742, 46397, 35690]"
1474,"[30987, 30701, 44316, 44276, 46727, 45158, 44327, 36056, 35557, 49062, 63936, 30706, 33533, 76712, 35762, 30698, 33403, 44301, 33593, 33481, 11349, 30688, 35599, 33509, 33432, 33491, 33392, 35732, 65433, 30699, 63938, 30675, 30827, 33312, 54260, 33567, 33368, 33508, 33516, 26502, 35645, 37375, 45352, 63452, 11699, 35477, 34789, 46974, 33428, 35571]"
1475,"[55423, 59092, 47581, 29104, 42622, 4358, 48641, 25666, 70471, 5332, 47522, 34640, 22835, 49060, 22773, 49982, 56808, 43222, 50326, 42667, 49028, 49552, 50227, 57250, 25104, 47533, 50340, 41492, 48886, 34401, 4733, 47103, 24458, 43057, 25068, 70383, 5277, 28083, 45994, 48651, 34362, 71145, 58797, 70423, 50359, 50279, 39859, 43000, 39144, 4448]"
1476,"[51488, 39801, 55067, 48365, 48749, 47522, 45994, 52615, 50279, 40764, 50401, 70383, 52826, 40567, 55806, 53110, 52717, 49552, 30608, 58656, 50287, 71145, 53606, 39964, 54117, 48336, 66467, 55423, 58323, 49035, 38981, 28936, 70858, 50340, 42789, 55075, 52314, 53421, 51642, 52199, 16117, 48419, 52123, 53572, 54914, 50300, 51056, 58080, 71141, 52774]"
1477,"[48485, 16214, 58247, 22878, 65764, 25534, 22858, 22763, 21127, 32552, 22660, 22002, 22735, 21217, 24959, 54428, 22742, 22117, 54457, 50546, 22876, 42215, 50163, 21106, 25314, 21173, 2107, 44804, 41918, 48751, 65704, 48806, 22276, 16202, 65709, 21145, 76527, 22597, 48818, 22830, 32546, 48945, 41919, 22393, 22684, 23944, 22516, 21919, 32601, 22420]"
1478,"[33389, 44316, 35552, 33501, 44249, 46727, 33481, 33350, 63938, 30706, 35529, 33583, 34779, 63452, 44276, 35477, 33567, 45399, 76712, 30820, 35449, 33435, 10645, 47022, 35746, 35563, 35578, 33346, 33403, 35599, 33368, 54260, 33307, 35633, 67929, 36080, 44293, 33308, 35732, 11349, 10648, 30757, 34781, 35638, 35723, 44324, 48217, 65433, 33491, 33226]"
1479,"[39795, 53530, 70383, 50279, 39801, 54914, 48416, 34640, 48365, 4358, 49035, 49722, 53678, 22548, 55067, 49060, 50401, 53110, 38981, 52304, 29104, 66139, 48714, 55938, 52314, 52124, 41492, 61530, 52038, 4247, 69025, 50505, 58656, 52774, 40413, 52088, 51689, 52826, 41056, 28751, 51630, 39859, 57250, 39423, 53606, 29152, 51638, 52615, 66467, 53828]"
1480,"[33389, 30987, 30701, 45352, 11394, 46727, 33379, 33307, 44316, 63938, 35670, 30675, 30698, 35539, 44249, 44276, 33392, 34779, 35536, 67995, 35591, 37381, 33358, 63452, 33508, 63936, 35585, 35643, 45399, 35762, 35443, 11695, 35615, 44265, 33312, 33567, 11349, 43735, 30706, 33533, 35482, 33403, 35599, 35675, 33417, 30699, 33261, 35563, 35397, 35562]"
1481,"[41024, 55402, 58577, 53877, 60671, 66481, 15233, 57241, 59723, 60073, 55194, 74276, 41117, 57302, 68977, 59554, 58370, 71010, 58755, 75408, 57574, 52586, 70588, 75386, 58358, 60367, 70570, 56053, 72151, 40363, 77174, 59638, 68988, 56045, 59463, 58811, 58501, 58136, 59797, 44624, 44371, 58687, 61111, 59994, 61692, 66342, 76456, 68901, 71190, 76708]"
